audio,concern_a,concern_b,focus_a,focus_b,protocol_a,protocol_b,similarity,classification,same_focus,same_protocol,same_question_type,same_category,same_evidence_signature,same_action,same_success,same_family,family_a,family_b
7b8c45cdd16b,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9437,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9487,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_TOO_EFFORTFUL,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9356,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_TOO_EFFORTFUL,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9316,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_TOO_EFFORTFUL,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9442,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_TOO_EFFORTFUL,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9277,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_TOO_EFFORTFUL,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9487,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9372,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_FLIPS,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9607,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_FLIPS,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9386,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_FLIPS,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9432,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_FLIPS,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9474,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_FLIPS,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9565,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_FLIPS,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.952,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_FLIPS,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9231,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_UNSTABLE,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9351,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_UNSTABLE,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9397,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_UNSTABLE,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9351,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_UNSTABLE,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9442,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9483,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9367,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9351,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,THROAT_EFFORT,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9565,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,THROAT_EFFORT,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.931,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,THROAT_EFFORT,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9437,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,THROAT_EFFORT,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9407,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9351,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9356,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,LOUD_VOICE_DIFFICULT,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.931,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9114,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9569,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,VOCAL_FATIGUE,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9524,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,VOCAL_FATIGUE,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9237,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,AFTER_SINGING_FATIGUE,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.927,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.916,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
7b8c45cdd16b,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9367,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
8156c1254947,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9561,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
8156c1254947,HIGH_NOTE_CANNOT_REACH,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9407,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
8156c1254947,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,0.92,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_TOO_EFFORTFUL,THROAT_EFFORT,EFFORT,EFFORT,EFFORT,EFFORT,0.8993,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_TOO_EFFORTFUL,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,0.8933,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_TOO_EFFORTFUL,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.9128,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_TOO_EFFORTFUL,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.8874,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_TOO_EFFORTFUL,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,0.92,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_FLIPS,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9231,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
8156c1254947,HIGH_NOTE_THINS,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9246,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,False,True,SOVT_GLIDE,SOVT_GLIDE
8156c1254947,HIGH_NOTE_UNSTABLE,THROAT_EFFORT,EFFORT,EFFORT,EFFORT,EFFORT,0.898,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_UNSTABLE,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,0.9054,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_UNSTABLE,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.898,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_UNSTABLE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.9128,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,0.9189,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,0.898,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.9315,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.8919,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,THROAT_EFFORT,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,0.9116,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.898,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.8993,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,LOUD_VOICE_DIFFICULT,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,0.8919,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,0.9324,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,VOCAL_FATIGUE,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,0.9252,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,AFTER_SINGING_FATIGUE,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,0.8859,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SAFETY_REST,SAFETY_REST
8156c1254947,VOICE_TOO_THIN,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9005,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,VOWEL_CONNECT,VOWEL_CONNECT
8156c1254947,VOICE_TOO_SHARP,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9529,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,False,True,REGISTER_CONNECTION,REGISTER_CONNECTION
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9442,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9561,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9697,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9391,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9524,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9391,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9397,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9437,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_CANNOT_REACH,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9407,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9437,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9487,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_TOO_EFFORTFUL,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9356,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_TOO_EFFORTFUL,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9316,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_TOO_EFFORTFUL,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9442,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_TOO_EFFORTFUL,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9277,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_TOO_EFFORTFUL,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9487,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9372,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_FLIPS,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9607,EXPECTED_SHARED_PROTOCOL,True,True,True,True,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_FLIPS,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9386,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_FLIPS,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9432,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_FLIPS,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9474,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_FLIPS,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9565,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_FLIPS,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.952,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_FLIPS,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9231,EXPECTED_SHARED_PROTOCOL,True,True,False,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_UNSTABLE,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9351,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_UNSTABLE,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9397,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_UNSTABLE,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9351,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
882c5cd5a0c8,HIGH_NOTE_UNSTABLE,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,0.9442,EXPECTED_SHARED_PROTOCOL,True,True,True,False,True,False,True,True,SOVT_GLIDE,SOVT_GLIDE
