audio,concern_a,concern_b,focus_a,focus_b,protocol_a,protocol_b,similarity,classification,family_a,family_b
a77ba822cbfe,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a77ba822cbfe,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a7c957603751,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
a7c957603751,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
a7c957603751,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
a7c957603751,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,VOICE_TOO_THIN,VOICE_TOO_DARK_MUFFLED,PRESENCE,PRESENCE,PRESENCE,PRESENCE,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
a7c957603751,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a7c957603751,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a7c957603751,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
a7c957603751,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a7c957603751,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a7c957603751,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a7c957603751,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a888cb14dd6a,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
a888cb14dd6a,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
a888cb14dd6a,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
a888cb14dd6a,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,VOICE_TOO_THIN,VOICE_TOO_BREATHY,MAINTAIN,MAINTAIN,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
a888cb14dd6a,VOICE_TOO_DARK_MUFFLED,OTHER_CONCERN,PRESENCE,MAINTAIN,PRESENCE,MAINTAIN,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
a888cb14dd6a,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
a888cb14dd6a,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a888cb14dd6a,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
a888cb14dd6a,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a888cb14dd6a,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a888cb14dd6a,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
a888cb14dd6a,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aba38287641d,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
aba38287641d,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
aba38287641d,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
aba38287641d,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,VOICE_TOO_THIN,VOICE_TOO_BREATHY,MAINTAIN,MAINTAIN,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
aba38287641d,VOICE_TOO_DARK_MUFFLED,OTHER_CONCERN,PRESENCE,MAINTAIN,PRESENCE,MAINTAIN,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
aba38287641d,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aba38287641d,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aba38287641d,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
aba38287641d,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aba38287641d,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aba38287641d,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aba38287641d,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aef8b974cfb0,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
aef8b974cfb0,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
aef8b974cfb0,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
aef8b974cfb0,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,BRIGHTNESS,REGISTER_CONNECTION,TIMBRE_STYLE,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
aef8b974cfb0,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
aef8b974cfb0,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aef8b974cfb0,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
aef8b974cfb0,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aef8b974cfb0,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aef8b974cfb0,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
aef8b974cfb0,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b4b7ce279c98,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
b4b7ce279c98,HIGH_NOTE_TOO_EFFORTFUL,THROAT_EFFORT,MAINTAIN,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,HIGH_NOTE_TOO_EFFORTFUL,LOUD_VOICE_DIFFICULT,MAINTAIN,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,HIGH_NOTE_TOO_EFFORTFUL,VOCAL_FATIGUE,MAINTAIN,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,HIGH_NOTE_TOO_EFFORTFUL,AFTER_SINGING_FATIGUE,MAINTAIN,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,BRIGHTNESS,REGISTER_CONNECTION,TIMBRE_STYLE,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
b4b7ce279c98,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b4b7ce279c98,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b4b7ce279c98,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
b4b7ce279c98,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b4b7ce279c98,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b4b7ce279c98,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b4b7ce279c98,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b960707ab2f6,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
b960707ab2f6,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
b960707ab2f6,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
b960707ab2f6,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,BRIGHTNESS,REGISTER_CONNECTION,TIMBRE_STYLE,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
b960707ab2f6,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
b960707ab2f6,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b960707ab2f6,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
b960707ab2f6,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b960707ab2f6,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b960707ab2f6,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b960707ab2f6,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
b9ff5bf02262,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
b9ff5bf02262,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
b9ff5bf02262,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
b9ff5bf02262,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
